checkpoint_cell,data_replica,optimizer_step,contrast,left,right,left_normalized_loss,right_normalized_loss,normalized_loss_delta,heldout_loss_delta
early_newton_full,0,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9935981812548804,0.9935981812548804,0.0,0.0
early_newton_full,0,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.994615303434093,0.9949890926091204,-0.0003737891750273947,-0.001312255859375
early_newton_full,0,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.000408628173354,1.0068929603355627,-0.0064843321622087835,-0.02276444435119629
early_newton_full,0,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.999579147616707,1.005900082839396,-0.006320935222689061,-0.02219080924987793
early_newton_full,0,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0010099913900814,1.006838019303114,-0.005828027913032496,-0.020460367202758345
early_newton_full,0,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9995815245464172,1.00399582257999,-0.00441429803357285,-0.015497207641601562
early_newton_full,0,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9984781537748564,1.0017259905311269,-0.0032478367562704946,-0.011402130126953569
early_newton_full,0,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9963264211764606,0.9985703786476192,-0.0022439574711585752,-0.007877826690673828
early_newton_full,1,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
early_newton_full,1,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9976109256677512,0.9976109256677512,0.0,0.0
early_newton_full,1,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9979587778787872,0.9986117261614011,-0.0006529482826139743,-0.0023338794708251953
early_newton_full,1,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0044605792729842,1.0121384079601392,-0.007677828687155053,-0.027443408966064453
early_newton_full,1,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0044599789527735,1.0121948380599546,-0.00773485910718108,-0.02764725685119629
early_newton_full,1,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0055375537311602,1.0129661161263417,-0.007428562395181526,-0.02655243873596147
early_newton_full,1,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0044985995530016,1.0099142882813692,-0.005415688728367618,-0.019357681274414507
early_newton_full,1,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0032291224138956,1.0073527886441294,-0.004123666230233747,-0.014739513397216353
early_newton_full,1,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0004016809232712,1.002810499120231,-0.0024088181969597056,-0.008610010147094727
early_newton_full,2,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
early_newton_full,2,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9948354998569676,0.9948354998569676,0.0,0.0
early_newton_full,2,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9962256774304098,0.9966586254568124,-0.0004329480264025909,-0.001514434814453125
early_newton_full,2,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.001763826987916,1.0082427796953646,-0.006478952707448471,-0.022663116455078125
early_newton_full,2,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0010347266984911,1.0071578195750444,-0.0061230928765532155,-0.021418333053588867
early_newton_full,2,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.001676583053125,1.0076649249460194,-0.005988341892894544,-0.020946979522704634
early_newton_full,2,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0008471522386897,1.005223935073609,-0.004376782834919268,-0.015309810638428178
early_newton_full,2,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0001470196619884,1.0035442848509015,-0.0033972651889131456,-0.01188349723815918
early_newton_full,2,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.996577447701862,0.9989266951240932,-0.002349247422231193,-0.008217573165893999
late_muon,0,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_muon,0,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0088011852118253,1.0088011852118253,0.0,0.0
late_muon,0,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0147357537161297,1.0148536808477588,-0.00011792713162916968,-0.0003502368927001953
late_muon,0,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.021476786457566,1.0248022673477917,-0.0033254808902256627,-0.009876489639282227
late_muon,0,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.024877968699137,1.0286867180253103,-0.0038087493261733663,-0.011311769485473633
late_muon,0,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0275377111941266,1.0316090470741186,-0.0040713358799919774,-0.012091636657714844
late_muon,0,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.029189574085573,1.0325303879112246,-0.003340813825651656,-0.009922027587890625
late_muon,0,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0299472298162176,1.0328493290235208,-0.0029020992073032215,-0.00861907005310103
late_muon,0,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.030346046691598,1.0325987840420268,-0.0022527373504288573,-0.006690502166748047
late_muon,1,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_muon,1,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0083653383026674,1.0083653383026674,0.0,0.0
late_muon,1,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0142755122600056,1.0144574368838424,-0.0001819246238368155,-0.0005567073822021484
late_muon,1,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0221998683909743,1.02585370954047,-0.00365384114949574,-0.011181116104125977
late_muon,1,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.024588573762371,1.028895863228834,-0.004307289466463082,-0.013180732727051225
