suite,method,seed,run_name,metric,source_file,row_count,non_null_count,null_fraction,all_observed_finite,first_value,last_value,min_value,max_value
wikitext24l_12k_lr001,no_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,no_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,no_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,no_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext12l_100m,no_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
wikitext12l_100m,no_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,no_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,no_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,no_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
wikitext12l_100m,paper_block4,2026,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_23_13.487+08_00.csv,611,611,0.0,True,594542592.0,594542592.0,594542592.0,594542592.0
owt18l_3k,paper_block4,2026,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,891813888.0,891813888.0,891813888.0,891813888.0
owt18l_3k,paper_block4,2025,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,891813888.0,891813888.0,891813888.0,891813888.0
owt18l_3k,paper_block4,2024,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T12_38_14.506+08_00.csv,150,150,0.0,True,891813888.0,891813888.0,891813888.0,891813888.0
wikitext24l_12k_lr001,paper_block4,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,2113929216.0,2113929216.0,2113929216.0,2113929216.0
wikitext24l_12k_lr001,paper_block4,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,2113929216.0,2113929216.0,2113929216.0,2113929216.0
wikitext24l_12k_lr001,paper_block4,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,2113929216.0,2113929216.0,2113929216.0,2113929216.0
owt24l_12k,paper_block4,2026,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,2113929216.0,2113929216.0,2113929216.0,2113929216.0
owt24l_12k,paper_block4,2025,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,2113929216.0,2113929216.0,2113929216.0,2113929216.0
owt24l_12k,paper_block4,2024,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,2113929216.0,2113929216.0,2113929216.0,2113929216.0
wikitext12l_100m,paper_block4,2025,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,594542592.0,594542592.0,594542592.0,594542592.0
wikitext12l_100m,paper_block4,2024,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,594542592.0,594542592.0,594542592.0,594542592.0
owt12l_100m,paper_block4,2026,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,594542592.0,594542592.0,594542592.0,594542592.0
owt12l_100m,paper_block4,2025,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,594542592.0,594542592.0,594542592.0,594542592.0
owt12l_100m,paper_block4,2024,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,594542592.0,594542592.0,594542592.0,594542592.0
wikitext12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_23_10.103+08_00.csv,611,611,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
owt18l_3k,diag_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_30_05.072+08_00.csv,150,150,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
owt18l_3k,diag_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_30_05.072+08_00.csv,150,150,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
owt18l_3k,diag_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_38_10.989+08_00.csv,150,150,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
wikitext24l_12k_lr001,diag_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477
wikitext24l_12k_lr001,diag_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477
wikitext24l_12k_lr001,diag_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477
owt24l_12k,diag_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477
owt24l_12k,diag_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477
owt24l_12k,diag_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5710565476190477,0.5710565476190477,0.5710565476190477,0.5710565476190477
wikitext12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
wikitext12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
owt12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
owt12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
owt12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5709325396825397,0.5709325396825397,0.5709325396825397,0.5709325396825397
wikitext12l_100m,no_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_23_10.103+08_00.csv,611,611,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt18l_3k,no_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_30_05.072+08_00.csv,150,150,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt18l_3k,no_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_30_05.072+08_00.csv,150,150,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt18l_3k,no_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_38_10.989+08_00.csv,150,150,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
wikitext24l_12k_lr001,no_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
wikitext24l_12k_lr001,no_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
wikitext24l_12k_lr001,no_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt24l_12k,no_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt24l_12k,no_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt24l_12k,no_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
wikitext12l_100m,no_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
wikitext12l_100m,no_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt12l_100m,no_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt12l_100m,no_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
owt12l_100m,no_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
wikitext12l_100m,paper_block4,2026,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_23_10.103+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,paper_block4,2026,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_30_05.072+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,paper_block4,2025,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_30_05.072+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,paper_block4,2024,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T12_38_10.989+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,paper_block4,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,paper_block4,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,paper_block4,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,paper_block4,2026,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,paper_block4,2025,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,paper_block4,2024,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_17_09.621+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,paper_block4,2025,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,paper_block4,2024,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,paper_block4,2026,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2026,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,paper_block4,2025,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2025,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,paper_block4,2024,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2024,matrix/k_state_released_fraction,wandb_export_2026-07-18T13_41_47.276+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_23_06.760+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt18l_3k,diag_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_30_01.451+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,diag_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_30_01.451+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,diag_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_38_07.441+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
wikitext24l_12k_lr001,diag_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext24l_12k_lr001,diag_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext24l_12k_lr001,diag_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,diag_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,diag_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,diag_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
wikitext12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
wikitext12l_100m,no_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_23_06.760+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt18l_3k,no_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_30_01.451+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,no_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_30_01.451+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,no_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_38_07.441+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
wikitext24l_12k_lr001,no_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext24l_12k_lr001,no_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext24l_12k_lr001,no_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,no_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,no_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
owt24l_12k,no_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext12l_100m,no_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
wikitext12l_100m,no_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,no_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,no_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt12l_100m,no_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_41_43.491+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
wikitext12l_100m,paper_block4,2026,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_23_06.760+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt18l_3k,paper_block4,2026,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_30_01.451+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,paper_block4,2025,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2025,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_30_01.451+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,paper_block4,2024,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2024,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T12_38_07.441+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
wikitext24l_12k_lr001,paper_block4,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2026,matrix/non_cproj_k_state_bytes,wandb_export_2026-07-18T13_17_05.823+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
